TCGA-AB-2915	TCGA-AB-2815	TCGA-AB-2955	TCGA-AB-2933	TCGA-AB-2929	TCGA-AB-2849	TCGA-AB-2980	TCGA-AB-2952	TCGA-AB-2814	TCGA-AB-3011	TCGA-AB-2942	TCGA-AB-2819	TCGA-AB-3001	TCGA-AB-2858	TCGA-AB-2928	TCGA-AB-2943	TCGA-AB-3012	TCGA-AB-2897	TCGA-AB-2950	TCGA-AB-2975	TCGA-AB-2842	TCGA-AB-2823	TCGA-AB-2937	TCGA-AB-2841	TCGA-AB-2893	TCGA-AB-2882	TCGA-AB-2991	TCGA-AB-2919	TCGA-AB-2901	TCGA-AB-3002	TCGA-AB-2956	TCGA-AB-2963	TCGA-AB-2984	TCGA-AB-2812	TCGA-AB-2971	TCGA-AB-2948	TCGA-AB-2834	TCGA-AB-2898	TCGA-AB-2930	TCGA-AB-2970	TCGA-AB-2813	TCGA-AB-2986	TCGA-AB-2994	TCGA-AB-2811	TCGA-AB-2996	TCGA-AB-2949	TCGA-AB-2808	TCGA-AB-2941	TCGA-AB-2828	TCGA-AB-2865	TCGA-AB-2917	TCGA-AB-2983	TCGA-AB-2856	TCGA-AB-2995	TCGA-AB-3008	TCGA-AB-2918	TCGA-AB-2924	TCGA-AB-2895	TCGA-AB-2931	TCGA-AB-2913	TCGA-AB-2891	TCGA-AB-2914	TCGA-AB-2840	TCGA-AB-2932	TCGA-AB-2875	TCGA-AB-2805	TCGA-AB-2825	TCGA-AB-2981	TCGA-AB-2839	TCGA-AB-3009	TCGA-AB-2890	TCGA-AB-2883	TCGA-AB-2822	TCGA-AB-2872	TCGA-AB-2846	TCGA-AB-2892	TCGA-AB-2880	TCGA-AB-2873	TCGA-AB-2966	TCGA-AB-2885	TCGA-AB-2861	TCGA-AB-2884	TCGA-AB-2921	TCGA-AB-2912	TCGA-AB-2835	TCGA-AB-2908	TCGA-AB-2876	TCGA-AB-2843	TCGA-AB-2934	TCGA-AB-2874	TCGA-AB-2920	TCGA-AB-2938	TCGA-AB-2844	TCGA-AB-2916	TCGA-AB-2899	TCGA-AB-2847	TCGA-AB-2959	TCGA-AB-2944	TCGA-AB-2940	TCGA-AB-2878	TCGA-AB-2871	TCGA-AB-2818	TCGA-AB-2877	TCGA-AB-2977	TCGA-AB-2999	TCGA-AB-2857	TCGA-AB-2820	TCGA-AB-2936	TCGA-AB-2946	TCGA-AB-2830	TCGA-AB-2973	TCGA-AB-2853	TCGA-AB-2998	TCGA-AB-2821	TCGA-AB-2982	TCGA-AB-2867	TCGA-AB-2988	TCGA-AB-2939	TCGA-AB-2979	TCGA-AB-2925	TCGA-AB-3007	TCGA-AB-2863	TCGA-AB-2845	TCGA-AB-2910	TCGA-AB-2976	TCGA-AB-2965	TCGA-AB-2935	TCGA-AB-2881	TCGA-AB-2927	TCGA-AB-2866	TCGA-AB-2869	TCGA-AB-2859	TCGA-AB-2806	TCGA-AB-2987	TCGA-AB-2900	TCGA-AB-2992	TCGA-AB-2894	TCGA-AB-2817	TCGA-AB-2836	TCGA-AB-2851	TCGA-AB-3000	TCGA-AB-2826	TCGA-AB-2870	TCGA-AB-2888	TCGA-AB-2886	TCGA-AB-2896	TCGA-AB-2911	TCGA-AB-2810	TCGA-AB-2990	TCGA-AB-2889	TCGA-AB-2862
CANX	6.34683973211316	7.15480798484086	6.58725996563614	6.76025554943812	6.3191796692498	6.43415030787372	7.54221470634636	5.85834062909733	7.06757741307907	6.07738508201308	6.57587985660864	7.63270154066077	7.65763714725127	6.70361016102122	6.59969270285024	6.20183574594192	7.47195641092091	6.88331044707946	7.07358354849474	6.63388466962603	7.3629896773083	7.31722174931956	5.67663356528584	6.79428458812598	6.69793641377548	6.41374553983757	7.01357838538381	6.74013963586204	6.49236884775712	6.10054944173011	6.67479817875896	7.41641416516235	5.61455467244684	7.13028431194973	6.57059013274611	6.41836926150111	7.07978875778015	6.47092823332371	6.7737524278673	6.93396677628917	5.97785093452027	6.54544223914798	6.38939541271464	5.42304327970911	6.96236508840205	6.86344789035135	7.21566209636846	7.11221324526474	7.42108104281745	6.24142225999226	6.75587968166619	6.82826598763929	6.47227086350449	6.56542215926311	6.74723431331547	6.63787393184997	6.96106415245701	6.46660623963653	6.37145971748088	6.80442533967831	6.60953617189416	6.9575141812711	6.26185177542399	6.29218375334784	6.92695180488582	6.65873989801345	6.44008728491912	6.23900137575278	6.94099477015286	6.86022413361113	6.02955470130223	6.14836309417879	6.67642539187593	6.63554676404884	7.03341308985808	6.88736929527888	6.81320784647542	6.35050007589517	7.04254037733033	6.92199560948834	6.50185867592352	6.49610901476889	6.63387028781345	7.16429352522925	6.61577498415995	6.70210894905071	7.13431131076527	6.48432860852168	5.92561662647786	7.41439772507177	5.44189010982375	6.91382169832202	6.97880654025448	6.88561828878858	6.44335933007074	6.88662574295407	6.13506774050327	6.20401899990605	6.75321942392974	7.23436719212587	6.49721092250524	6.75155343155544	6.37320134511775	5.779439126681	7.25848594737096	5.99189729474048	5.99128464637878	5.96114011121129	6.61478138823815	6.77008108166862	6.25705306088508	7.23491512400489	6.94114857678358	6.57083843218938	7.04254147168596	7.03029082789336	6.58738854556129	6.12310082598597	6.50689481550309	6.50426634846388	7.47775745707758	7.11085806169655	6.86499085733177	7.03209422932986	6.62817618761712	7.19178864627359	6.48974345657415	6.71798891603211	6.04276054496523	6.20515964378014	6.69957106524567	6.9054110748076	7.18544140288683	6.28708234980501	6.43793795685671	6.29068813903327	7.04715882000271	6.22081631807813	6.24499852888009	6.30550182424993	7.11447426518469	6.65622390885833	6.55838428188881	6.40915431474751	6.77701196832671	6.53881205724466	6.01836533498658	6.24355846045979	6.48428187783555	6.96758364550535	6.68259717352821
VAV3	3.88822013146199	3.4567220552654	4.42807068333909	4.25684838134693	4.93366658033105	4.32566272244424	2.9708807046189	3.07837175670963	4.77006733452503	3.48677743325554	3.61444483497346	3.6384955755279	2.28284542255758	3.31018871694839	4.11890951991139	4.20200311247904	2.3896001255193	2.04631328797913	4.9296934894437	2.92081577755961	3.27907483433935	3.55107175911839	3.92278584566316	1.8837025275932	2.83912697671622	1.94673572525157	3.00276461882988	3.54454720763352	4.18760861749377	4.71767532648068	2.99629509478256	3.94717707227935	3.11288942193458	4.174301744235	3.20803539660904	3.57303877961373	3.08636903359704	3.8856963733394	3.70684546882515	3.87428942561634	2.89926323383327	3.53039915774686	3.12113993167574	3.06898940646279	3.34047909447645	4.54627836700933	3.19423222861106	4.11521390154667	3.71383765822105	3.65063820290337	4.12527335306333	3.9134744369329	3.13422028249623	3.80694266457776	3.63836582301311	3.91310674177311	3.51632534353098	4.44106245503957	3.90425575347123	4.66904150995907	3.68001710435758	4.2736098781478	3.56486467597719	3.08152898579364	4.36936876514753	4.56411228817557	3.51058474443204	3.09349561174838	3.9099919394861	3.60709117647635	4.60538765676229	1.37079591431493	3.36943954192428	1.76959276627119	3.23514986637531	3.29529088588346	3.48549509594529	3.18513851407298	4.41497843774168	4.38400005783256	2.78066201490874	3.73339989868526	3.93929711194141	4.49261912429086	3.11656970065487	3.12258873860888	2.85175263878103	3.74755282206449	3.53318206754005	2.8982867261668	3.57665757317643	3.0587442181046	3.18687655382551	3.9704220694005	4.23756907181988	2.6005005091614	5.37116921264098	4.25490615986156	3.11200230003366	3.69718443563946	3.63335099381629	3.80798544808483	3.97148101665097	2.58646668767546	2.15004456849267	2.94443944131648	4.60081149511289	4.61738253571777	2.66611916611391	3.68373462627731	3.63495215517839	4.47533914851598	3.27128148902936	3.294141951992	2.64246314360032	3.25235479859365	4.34678106128391	3.78945800338302	2.7375610878975	2.81056793321148	2.51797154697485	3.6060193072575	3.09363724403574	1.80460623830465	4.71442742317233	3.72541070551179	3.34629061453838	3.55342071677807	4.43204541095415	3.55389373497384	3.62025912787135	4.23219564289035	4.83772631688836	2.66980325270981	3.45519700195247	3.38778078455818	2.8423195655913	4.84001600462823	3.35985622358519	3.51223953058687	3.52231944890936	3.13680495909801	3.53839041018631	3.13906832682454	4.27583099642282	4.10942575504188	3.5894638929561	2.87982219648269	3.30672099397537	3.42223098198522	2.27376830195389
CXCR1	3.69043385796461	0.363684915917498	0.0557707292104822	1.84541457720183	1.17209062377658	0.420624683871391	0.0815356870214527	0.625374397087522	1.40391447198944	0.0268407728624112	0.157021584338965	0.209852585988537	0.570155317593797	0.328451272965687	0.0520473685827214	1.18621592057223	0.276542521472228	0.0635956583689085	0.173360421111692	0.200400896537771	0.545039508144966	0.316199045703726	0.311454521053815	0.899361892432465	0.819242423467753	1.79022070627314	0.271532410062726	0.166909633429735	0.370565723642735	0.0622264555039325	0.734064102122887	2.23333713010197	0.023874857678182	0.197105229183848	0.218332948426711	0.845149986465044	2.8974108278111	0.522596357101421	0.38610879277568	0.102503111415563	2.2730273495419	1.28953822498554	1.25466297149323	0.321727373190749	0.0949945455750377	0.162865224326688	3.2809009500887	1.545221136277	0.170088497615672	0.541273659767257	1.27814417860185	0.238075973770846	0.694240853699726	0.78363525670361	0.147460274123151	0.094527228354486	1.00723641307154	0.153574356702815	0.268943349363542	0.267437877250499	0.531590166739596	0.33167518153383	0.318733434401852	0.403546307397355	0.503985924687964	0.259693828062738	1.29827061248987	0.442852115635777	0.329387936967172	0.191029184441622	0.7835692158043	0.0975671510704593	0.159664058064138	0.15172207236381	0.677980200894596	0.416449783319232	0.059500592055498	0.790098567412759	0.106950145567261	0.477388137946871	0.213965105097506	0.218059112732577	0.572407266941827	0.0661775237555086	0.284676160829725	0.836367160094797	0.140537990251884	0.48989596225825	0.543107417041847	0.197199736551075	0.0813371456870684	0.377529368506815	0.366834148991462	3.44010559515462	0.775667027513867	0.705924216950983	0.334889042295514	0.420985930271549	1.0639398263703	0.720960727098567	0.753294828463309	3.73011494762908	0.0426503883109273	0.424327263603681	0.688720713998934	2.5706618343576	0.442925878278959	0.935327126918627	0.287402079493626	0.331178482212033	0.460450693178097	0.387542094457781	0.720918363243612	0.291443367555727	0.17093466282536	1.26215289035605	0.208262159280974	0.323208754919127	0.0576010878860222	0.668318673106899	0.141700639086659	0.18130308256143	0.108019175810084	0.345528658954325	0.404241553647242	0.364797419151093	0.793842459196881	0.472809235686253	0.195068482283219	0.895505902909001	0.611121660511747	0.60893695101017	0.181527629834007	0.685211420249843	0.0814962018205499	0.731903887620319	0.837613825910006	0.258872243739811	0.702299905714724	1.38551386898062	0.210654560213941	1.75655109211964	0.341887287757643	0.779197598036493	0.272392447835897	0.16053158891182	1.8644845101918	0.730335452640727	0.413493241866766	0.273655885497505	0.340458357061026
FZD6	2.04661992262331	2.35226530339842	4.25950224523617	2.33554213788035	4.22980092755189	4.49328418098943	1.16248913664024	2.36791365179727	1.81188857071826	0.364393358916599	2.26576302588782	0.379818113210152	0.629429365050056	1.00106431625577	3.24548379750192	3.40457046849374	0.519644857097951	0.461502471287462	1.96898835452624	2.76181969500625	0.320821296469356	0.640641009026403	0.221461871532574	0.436214619874844	0.306833370895125	2.8564511265085	0.397117970824752	0.54391314056174	2.62984547970957	0.804348843298455	0.840140033980644	0.333692897189423	0.292412725418577	1.6629997888469	1.03564361469915	2.41807900866417	0.413941500461351	3.28361661151594	1.27195747474684	1.18709437445874	1.52528814254613	0.247974407863392	0.661267830681181	0.303504893123668	0.592845355518157	3.44905881984925	3.2533878667394	3.08234289247213	0.689458675763966	2.8837957666614	3.21457915164727	2.32307746487183	1.96708189563407	3.28462532189623	2.64665138525931	1.59312234748211	0.52367144618317	2.57045540178985	3.06813473009588	0.765527532869739	3.57164526204731	0.680897989776021	0.749273035769698	0.367530312497875	0.739759464939831	0.883609008814526	0.706620813468582	0.583055440681477	0.364904298022987	3.9649087070848	0.717115871363475	0.76204225556347	3.54994018959742	0.657114411811535	1.74217570140391	1.96089865041935	2.85185555959026	1.14187547211822	3.36941553125703	3.95058412373044	0.493348722580255	0.895610208355284	2.74475032691649	1.296084975118	0.378956570564535	1.92114494401499	0.853014440589131	0.506618392902926	1.7019127343703	1.5759047790688	3.12505095588488	1.39270373852345	0.53292234026245	0.598473927451548	1.2188319943832	3.69692970279379	1.03524383268321	4.66613337207357	3.68821617369032	3.45074660467368	0.75207032251223	0.912383526090032	0.371646174382769	2.29330014301328	0.466433129441246	3.65371813959	1.45868489631659	0.97625716200975	1.16625075164339	3.02949776500813	0.30999464686597	2.62132727281647	0.63444597128796	2.48948102378968	1.00983873718765	0.926425330374935	0.322602656776826	3.0639562155752	2.86076122349227	0.626887739260986	0.642106721575885	2.9046569219337	1.58101373516797	1.76233223040315	1.17748986205215	1.05006142109175	3.51324943403058	2.55052344659901	1.54061851414432	1.96803617750095	2.48268284111026	2.15807974946725	0.589788506263427	0.775535896678861	0.557086345087888	0.938687394327279	0.899565453574139	4.66047003140057	0.878239745317939	0.878286836782203	2.59734142440602	0.282145364348235	0.975587341306775	1.17440641852975	0.53496539487435	1.31891895949312	0.567339055452949	0.206924984562973	0.731375472224493	2.60667057754998	0.526868083724897
ENO3	1.50017334966168	1.36489455153573	1.47025155158392	1.02677456855583	1.38013817696993	0.974849166199789	1.28441463360347	2.46572846729203	2.05175386940969	2.24961948556008	1.55235493615628	1.17898292086229	1.56887849704172	1.54193009348376	2.04873316011109	2.08150597778068	1.44844376105153	1.99527501892004	1.49230032658508	2.23179825852019	1.17115813884208	1.95835235395075	1.26635119331257	2.59907970556486	1.9827483070947	2.1900253364374	1.67587463118474	2.50184138761607	2.21596524359168	2.14525355031319	2.63015917645182	1.41423567907044	2.44356660552439	1.41489538681816	1.87241588287672	1.92122684298079	1.16606688972505	2.27859203869615	2.2703797315923	1.59134335526323	1.88744377566595	1.29560019924507	2.41752823484256	2.99202260392266	1.68939175845517	1.64846038093057	1.50979615578313	1.48710555932401	1.11623299162581	2.04364932162574	1.23751415923987	1.64529724154591	2.14989276339305	2.31846898521035	1.74706079582689	1.72372149708553	1.68574060106649	1.82726419153882	2.14198661149667	1.75677779673902	2.12346689346938	0.974198372415116	2.71818514894307	2.67333163549588	1.66643757333414	1.3562779295455	1.91429777245704	1.13389950173352	1.40706391126963	1.62251481364716	1.82887769616556	2.03302753877089	1.65107879349388	2.63762415612166	1.46839667988545	1.1922882372977	2.00662046207769	1.82857431140695	1.71538119976194	1.93674383482058	2.61359907140501	2.00438848906513	2.25274020468701	1.28276596845178	1.38528800311168	2.10426150351084	1.12353708304321	2.00850338255147	2.15904559646415	1.4589478412331	3.3822807302196	1.49067948361266	2.18005999797296	0.867124474924988	1.68580114082851	1.78510648066451	1.37839731288737	1.75056791812234	2.14208564908137	1.65640026395559	2.05139333302379	1.47223040290568	2.49001579289478	2.24854546200999	1.99301707486831	1.55996798305437	1.95796992873312	1.73937158909399	1.6493216021641	1.93595338564607	1.2784130302916	1.52710337395209	2.31149991851762	1.9527685460376	1.72641098725001	0.985211935316918	1.69705006688763	2.34166387935597	2.39563592380659	2.24255007105176	1.88447054405138	1.22988442916031	1.90905916302547	3.39782061902771	1.55057171237396	0.931499862866259	2.32354387379825	1.47736699820212	1.54728200675455	2.66567018572227	1.85909969464943	2.00765766399024	1.32234122358987	1.03532267170893	2.6333905213641	1.8396972188093	2.66180294753478	1.8824129822905	1.72238033458451	1.50964213569255	2.18720335163954	1.45957588092839	1.95837277186401	1.45095150229597	2.0493296521203	2.10737385650098	2.01146128854697	1.87300325107182	2.44333134626598	1.38383421556632	2.18542859712013
CXCR3	1.86546951033691	0.603445608852628	0.365948135258982	3.59095884682602	4.43987641800047	1.48719716394312	0.801939776766041	3.26237271832801	2.35362224532289	0.828109241283603	0.804539746240545	0.875108404927731	2.14714320578977	1.06327374957861	0.766635526944999	2.04516440027631	0.843652187002454	0.879982517643364	0.36636754038889	0.935833706237176	0.36940115258476	1.60752301534313	1.21651756940838	1.90530776443409	0.440459206286535	3.02515728433523	1.60832384787767	0.949460452546612	0.245792081554122	0.955518888016285	0.937366992939901	0.25504395344658	0.96766110603788	0.475054575655486	1.25867328632991	1.04320309843343	0.855402297242737	1.32619504136578	1.46334466685105	2.34665428160384	0.696275200255083	0.697665213084778	2.67187576851521	0.584113272883776	0.997953312288849	0.563178928496122	0.541455465217312	0.562085303885645	0.925963882261767	1.02205526923517	0.499267902611309	1.78443488267338	1.59752783713145	2.16457326863733	0.96759626078987	0.566587811189531	0.583826652709135	0.972125241666198	1.74051530283879	1.03092504389467	1.60793957946702	1.12657843928055	1.61262945074161	0.264843972993297	1.48632874483808	0.774665630952334	0.896721349291106	0.479324736933576	1.52548811024695	0.958168208441921	1.8805985495779	0.984405606937331	0.333173644909781	1.17342234010602	0.738601576879556	0.905231196371977	0.74240122663609	0.48096871674743	1.18324130692514	2.60848684709167	0.648763339149743	0.822928012999749	1.04596850810647	0.644009638199978	0.158615068207371	1.96207291978676	0.476943412643034	3.03853047351588	2.32623502928786	0.664716201306271	2.9487101667451	2.41104192783657	1.18535976913261	1.32541232076271	2.56508214903335	1.96391278454052	1.1633396406207	1.07120387709914	1.39736379012071	1.1329893582792	2.78993411412992	0.594212008848021	0.925365860409089	2.38656045300674	1.46217642188851	2.28919528936215	1.39360675323858	1.82784381437546	0.738784695160598	1.99444938703237	1.27430102728232	0.569235778453737	1.19320969238404	1.26162288001854	1.49312774725016	0.796867746144994	0.942138745778458	1.60339870016106	2.20409751042239	0.393870959408386	1.61442056948161	0.342018186160697	2.62012397017792	0.604668399913925	0.638174231356877	0.298557792578772	1.84559964142431	1.34109481430327	2.0488956423389	1.57880638955538	1.46767857957677	2.48059318152777	0.539369571906632	1.85006809098553	0.323728954262518	1.2443646724305	1.05926458712187	0.871023365421233	1.34147516479808	1.07590361108713	1.32230314684335	0.732527276622314	1.82540669220805	1.77685357350368	0.806480878789125	0.881747537645635	1.92440968016553	0.624938701513535	0.747508739919744	0.98684966627977	1.8506418259829
F3	0.452178853694324	0.375998813884165	0	0.194565685156506	0.291181649485345	0.918798832022695	3.10398214944532	0.63180079967299	3.20551935321575	2.9741450932951	0.0354497905638482	0.19556493120437	5.2081680147939	0.0471020942546707	0.251860371350612	0.434742117660242	2.96104131773258	0.981866020984391	0.107482342599433	0.994927594426381	1.34192542025754	2.6040281370854	0.0186807440960326	3.84375476286081	1.98389727404646	0.186383539935607	1.85255542618519	2.23398865275005	0.579960093437066	0.966113172407435	2.6808374239004	1.39689270924108	3.76774589064306	1.80228587738951	2.29767331069487	1.03639361089444	2.06254830792443	0.533797549124181	0.597803550310446	0.302933378064595	1.24131974345857	0.515320872152031	4.64875130762074	0.434370100565738	0.510028168166224	0.555911742709201	0	0.429810256365829	0.593531521095669	0.144124703872315	1.08644818504887	1.2969712530167	0.765030903230261	0.0934174139515051	0.0295531164806248	0.465611355793007	1.04313379021408	0.637324785535951	0.894294244024142	1.24449011120049	0.496129747412859	0.339845671230789	3.58881176128804	0.864312789144601	0.0303853375310538	0.596486096275344	1.07588513279516	0.307739297776815	0.636811871657473	0.935154128110378	0.348371128889004	0.540146628978299	0.0942578418754943	0.802190652148362	0.186161776117334	0.670164231356514	0.0174170545201044	0.470545923392954	0.0379253884360188	0.712039459788098	4.1480392585505	1.88931699870592	1.31900916880931	0.674252819805413	0.548432284273664	0.696610834023992	0	0.487900678786287	0.266797452674307	0.10574885670775	0.68013834747701	0.18218745659747	0.687087749819152	0.50525346314174	0.938887438701923	0.401968111633003	0.538259530212548	0.472035396154954	0.114479823967861	0.385164065590921	0.458450777280377	1.29040670921418	4.58059836650005	0.833552469101723	3.7145114986316	0.285352500514918	0.356016554401984	0.574613471016006	0.0744930233785382	0.759943496453815	0.183413718852166	0.855645880447604	3.19733261526647	0.715217670933287	3.05194889039377	1.39994761540359	0.730957346513793	0.434916831176079	0	1.66843141756348	2.58532361018274	0.769730869362358	0.0939413920970729	2.39710361911728	1.26961250264194	1.52219790187068	0.570319237273262	0.059287211818647	0.518857581796087	0.922717353459662	1.3389754290343	0.816558094063634	0.0752652611402039	0.811343442967849	0.758316738316258	1.86526084309164	1.68553609241876	0.467482852210693	0.96529727789221	0.472653294976322	0.0323479355603719	1.61823207651512	0.234278123954597	0.274564513412207	0.0302049761109524	0.688076310668225	0.787950688461909	0.917637518105359	3.36802725876097	0.239705979179046	3.73655184203868
ARL6IP5	7.22761305561475	6.37290666483573	6.28554204252871	6.14751226003669	6.26246378976911	5.43776139208266	5.82109510200161	5.32140466231796	7.20583038518444	5.10905878224175	6.26252862251684	5.95163511615172	6.22178004768124	6.1602776554733	6.20708149791555	6.32409825888874	5.93811473815379	5.70441164475651	5.81498101443378	5.76497294064837	7.63750157054288	6.40649755473487	5.27451215399719	5.52941025085251	7.4456977392615	5.95596903763374	5.52230783457803	5.28336028583012	5.97173390816415	6.15661362749878	6.89493414409595	6.74928619933326	5.43210522593394	6.39755193983272	6.05120894091476	6.20969704353526	6.66092576541948	5.65345303489065	6.32776872901974	6.03328929825968	6.18011483350534	7.00048457397657	5.73190576609501	5.67895218767146	5.71827996701404	5.94759673185485	6.30174383256601	5.49871998631687	6.05710320379525	6.83929702476359	6.13916903872034	6.34548686036242	6.23527901968018	5.77039590827678	5.96238197896483	6.28645167515151	6.59281460192177	6.32630885299822	6.61495463986124	6.20938922276138	6.61937207105079	6.40320738151642	5.7290793169617	6.65663036564445	5.90655320597011	7.26783351982813	6.65416584096727	6.83954016772226	6.79945130227298	5.33747062291515	6.30677041873792	5.00119198506249	7.02828292740899	4.77787783324816	5.86085829052651	5.96165203374351	6.10555530616089	6.04429990392417	6.58147568479532	5.2250697415828	5.47072198931711	6.51415524920968	7.01472350817708	5.88128823627692	6.70436433194482	5.44440435529348	6.87736757886135	6.5101658445558	6.54489691230879	6.51635197823315	5.31939972163342	6.26593003762477	6.01552812179314	6.73937558589612	5.9937746586256	5.62709696077517	7.37921025947686	6.15294290596642	6.00836743929813	6.2521259055381	6.03488235866758	7.06080939762194	5.07627689033739	7.03018155869356	6.21196750679047	5.49241339438805	5.20047453501356	6.64444411246289	6.41946051868483	6.10336461020553	7.11354840482334	7.16068325477949	6.56784004689566	5.92782322704005	5.77920376625678	6.37886393075292	6.80486541452657	6.2597782833346	5.75417666618231	5.97839265944225	5.27981112841868	6.67013359792329	6.13124230846829	5.5481280152515	6.90864000449789	7.06338753071527	6.1884808435168	6.46688222808711	6.29872575704901	6.73757590539552	6.22394415825267	6.95569407395125	5.97160723804737	6.97765886742536	6.50636550595352	5.52891007489886	7.3355779375192	5.75136329246959	6.45986747621346	6.87716754739514	6.53629307031693	6.64875677128163	5.81407841989513	6.55157154032396	5.76197134788955	6.8842096011114	6.16773344687512	5.40659653182801	5.30707290804371	6.13184091343032	5.41415617176682
CSK	5.48687587891235	5.18492174637363	4.58706849984411	5.11677145551663	5.64071144066052	4.03231335166226	3.70222644337245	6.14012054189003	4.89306849631186	5.14659901847399	5.13536043232916	4.45539692832956	4.60258158909185	4.96847787704497	5.21511515222961	4.45249791639702	4.37888681389433	4.67996476362017	4.10287309202508	4.90938862219899	4.25481472342576	4.38263958814536	5.13404223497365	4.619518655675	5.2207281116271	5.60212516139282	4.34421493715887	4.98895638768506	4.89123397724575	5.29341610113581	4.97766962752157	4.76475325172401	5.15465084797366	4.45594000947314	4.9818293690996	5.5540893471666	4.99312135852555	5.17686966424183	5.15149436358989	4.9077155812485	5.11321707534053	4.87687935514951	4.877551387007	6.42566054158537	4.8261960961819	4.63267769661978	4.5679384360323	4.91974909000617	4.98776652254324	6.00603024311008	4.46624600507346	5.06337307665054	5.95068326266199	4.95868911978587	5.4956244969741	5.36850995365485	5.36168625819213	5.11187639395594	5.26383630634494	4.22417922573865	5.3863557223045	4.9227202073664	4.07963496563025	5.92059629152479	4.93353723137103	5.21859675136852	5.51747822329679	6.04962488716218	4.73163672840891	5.17240110483431	5.51742216027094	4.30104543670123	5.12961191392146	4.81868800318917	5.42819801220656	5.19772899236595	5.47746006516275	5.40913665994597	4.88036717657012	5.2873086454488	4.98288499782774	5.5150759545996	5.4187340612061	4.51299418102454	5.77368887597614	5.03327409891492	4.40972967510868	5.734967521244	5.51646780982792	5.21733697532924	6.11801516744092	4.99407143313886	5.07538458902742	5.34997912753016	5.65943539729976	5.28346882235166	4.50584203474729	5.0814350767073	5.5085798233317	4.24790853048921	5.28123198770086	5.26513380223482	4.65770116412121	5.764531671642	4.14829475301234	4.98937020161837	5.14781749499096	5.1995749841716	5.11339962854389	5.58614802903456	5.63586813105317	4.45360581071893	4.38456861387147	5.32496033645269	4.22603217685118	4.92037905892605	4.93359057742029	4.64886230214537	5.76936605644776	5.51558410269546	4.1769450400437	4.50735193441814	5.25045419213314	5.57287845415084	4.33457185093688	4.50279839599326	5.55704486674004	5.53152619066164	5.53361598444382	5.95933779186792	5.14108695392241	5.27141297625675	4.17779025550544	6.33500868234081	5.4368614247451	5.1124670311073	5.14555111196226	5.48942444019803	6.15218767897506	6.15990160279044	5.5250935358358	5.20194275301562	5.75747801858066	5.76231638919369	4.8304576564782	5.01533654533791	5.61715681621114	5.39979384810327	4.7221572328291	5.339303812717	4.61970468958717
MMP7	2.10955312878657	0.102587536670387	0.611335199415713	0.351801871712224	0.0965266152610646	0.334610034275888	0	0.16819195745908	0.150812580943022	0.056895838036418	0	0.67707646286556	0.0460640486788256	0.269473909255034	0.073764292649301	1.26448899092322	0	0.0456929323685215	0	0.328105053010677	4.20325206485252	0	0.0230843907941586	0	1.00732612757865	0.0174819364815797	0.0226771078934709	0.161212568834642	0.0213890977305386	0.249537330821044	7.1819493089478	0.402831848056422	0.0753479543825573	0.174132938938422	0.625252625098593	0.0749354543220056	0.793962450935644	0.0730653795479696	0.619940032128849	0.178161865984681	0.414183387440909	0.357597719732736	0	0.0706222837215593	0.0817712123380459	0.158803242242269	0.160556371531605	0.0971425189048647	0	0.50851039448344	0.203061924044281	0.670178193549052	0.69932295078932	0.442287680056097	0.140719769069145	0.703589608843178	0.117808632149416	0.444561060372784	0.112181349755523	0.138391819214474	2.16802901665256	0.0730060220133701	0.689156449689132	0.230006458914084	0.0920134191095334	0.103736508069614	3.2288630094068	0.094786608036822	0.185674765101147	0.590191343179974	0	0.336032765683058	0.0590503272232825	0	0.0556638640158852	0	0.275538958132328	1.56192044593443	0	0.488799509569678	1.20067509134193	6.76569120664224	0.884683874532163	0.0936018744491949	1.11646723231253	1.32882612640957	0.0769581923933876	1.01271096949062	0.864231398749298	0.0224565347136279	0.261562948322544	0.10686640393142	0.130105174868556	0.119693844372596	0.0502823563008394	0.0189977643749765	0.375544056906379	0.914946997449068	0.0209128287797557	0.171515705340393	0.131962442910758	0.654210228181678	0.0456323679711057	0.305020976500371	0	0.112638047158903	3.13650066616274	0.632727198734934	0.109292899933938	1.03371758960965	0.0240049756368971	0.398638989943125	0.377946308983726	0.104238083469609	0	0.321518426752112	0.145147750319466	0.157383576824957	0.258605513965564	0.214916080665979	0.0197971327307783	0.131737762843577	0.321707980541175	0.0606547376712428	0.795785147564713	0.578231075730493	0.958255012217036	0.0730241120567869	0.13576570876564	1.18070674946813	0.29750557580082	0.373261993398668	0.684883533971772	0.0794552849184032	5.18958224481662	0.0225143443391855	0.263074560286952	0.167092745526509	0.333917486026402	0.349543961408648	1.54017807956344	0.134871195612679	0.235481995281517	0	0.0914786524561431	0.211104049416102	0	0.195749354995941	0.204578217839005	0	0
